date1,date2,date_diff,ncc
2017-05-01 22:16:01.026,2021-08-23 22:15:59.024,1574,0.7980923518915791
2017-05-01 22:16:01.026,2021-09-02 22:15:59.024,1584,0.7995744078626487
2017-05-21 22:16:01.026,2018-10-18 22:15:59.024,514,0.6737923348245869
2017-05-21 22:16:01.026,2019-02-25 22:15:59.024,644,0.5743195848303697
2017-05-21 22:16:01.026,2019-03-02 22:16:01.024,649,0.6127081324424571
2017-05-21 22:16:01.026,2019-10-03 22:15:59.024,864,0.6444734229545597
2017-05-21 22:16:01.026,2019-11-02 22:16:09.024,895,0.6392684163771506
2017-05-21 22:16:01.026,2020-01-11 22:15:59.024,964,0.5865356868284309
2017-05-21 22:16:01.026,2020-02-25 22:16:01.024,1009,0.566026884466613
2017-05-21 22:16:01.026,2020-03-11 22:15:59.024,1024,0.5227587166420772
2017-05-21 22:16:01.026,2020-04-10 22:15:59.024,1054,0.6831948371932913
2017-05-21 22:16:01.026,2020-04-25 22:16:11.024,1070,0.7161907078610847
2017-05-21 22:16:01.026,2020-05-20 22:16:09.024,1095,0.8071423063513117
2017-05-21 22:16:01.026,2020-07-09 22:16:09.024,1145,0.787653128488201
2017-05-21 22:16:01.026,2020-08-03 22:16:11.024,1170,0.7872936481049353
2017-05-21 22:16:01.026,2020-09-07 22:16:09.024,1205,0.7146996614629142
2017-05-21 22:16:01.026,2021-01-25 22:16:09.024,1345,0.562403287182067
2017-05-21 22:16:01.026,2021-01-30 22:16:01.024,1349,0.6121500663092077
2017-05-21 22:16:01.026,2021-02-19 22:16:01.024,1369,0.5799215825702317
2017-05-21 22:16:01.026,2021-03-16 22:16:09.024,1395,0.6491159526021227
2017-05-21 22:16:01.026,2021-07-24 22:16:09.024,1525,0.780739215078257
2017-05-21 22:16:01.026,2021-08-23 22:15:59.024,1554,0.749189419244785
2017-05-21 22:16:01.026,2021-09-02 22:15:59.024,1564,0.7378358184468179
2018-03-17 22:16:01.026,2019-02-25 22:15:59.024,344,0.8083771023322229
2018-03-17 22:16:01.026,2019-03-02 22:16:01.024,349,0.8151360101497129
2018-03-17 22:16:01.026,2019-10-03 22:15:59.024,564,0.7483085734771834
2018-03-17 22:16:01.026,2019-11-02 22:16:09.024,595,0.8056305433094966
2018-03-17 22:16:01.026,2020-01-11 22:15:59.024,664,0.8215814998992867
2018-03-17 22:16:01.026,2020-02-25 22:16:01.024,709,0.7639159698304918
2018-03-17 22:16:01.026,2020-03-11 22:15:59.024,724,0.710301191974522
2018-03-17 22:16:01.026,2020-04-10 22:15:59.024,754,0.8149062305075114
2018-03-17 22:16:01.026,2020-04-25 22:16:11.024,770,0.7854731132532267
2018-03-17 22:16:01.026,2020-05-20 22:16:09.024,795,0.7069981417285701
2018-03-17 22:16:01.026,2020-07-09 22:16:09.024,845,0.5413206592186403
2018-03-17 22:16:01.026,2020-08-03 22:16:11.024,870,0.7049435546545122
2018-03-17 22:16:01.026,2020-09-07 22:16:09.024,905,0.8055752961975237
2018-03-17 22:16:01.026,2021-01-25 22:16:09.024,1045,0.7596193579098098
2018-03-17 22:16:01.026,2021-01-30 22:16:01.024,1049,0.8164683532571976
2018-03-17 22:16:01.026,2021-02-19 22:16:01.024,1069,0.8000156957670995
2018-03-17 22:16:01.026,2021-03-16 22:16:09.024,1095,0.8463566233176518
2018-03-17 22:16:01.026,2021-07-24 22:16:09.024,1225,0.6912358178886482
2018-03-17 22:16:01.026,2021-08-23 22:15:59.024,1254,0.7585314347271322
2018-03-17 22:16:01.026,2021-09-02 22:15:59.024,1264,0.7983883147103664
2018-10-18 22:15:59.024,2019-10-03 22:15:59.024,350,0.8589055655054155
2018-10-18 22:15:59.024,2019-11-02 22:16:09.024,380,0.9408005435702224
2018-10-18 22:15:59.024,2020-01-11 22:15:59.024,450,0.8766454351166115
2018-10-18 22:15:59.024,2020-02-25 22:16:01.024,495,0.7327123098322281
2018-10-18 22:15:59.024,2020-03-11 22:15:59.024,510,0.6927410998230662
2018-10-18 22:15:59.024,2020-04-10 22:15:59.024,540,0.7834309682298684
2018-10-18 22:15:59.024,2020-04-25 22:16:11.024,555,0.775161193421922
2018-10-18 22:15:59.024,2020-05-20 22:16:09.024,580,0.7379940099177116
2018-10-18 22:15:59.024,2020-07-09 22:16:09.024,630,0.519753583151794
2018-10-18 22:15:59.024,2020-08-03 22:16:11.024,655,0.7517521185852083
2018-10-18 22:15:59.024,2020-09-07 22:16:09.024,690,0.8833840057988981
2018-10-18 22:15:59.024,2021-01-25 22:16:09.024,830,0.8336943176989245
2018-10-18 22:15:59.024,2021-01-30 22:16:01.024,835,0.8825957741853648
2018-10-18 22:15:59.024,2021-02-19 22:16:01.024,855,0.8137476760149471
2018-10-18 22:15:59.024,2021-03-16 22:16:09.024,880,0.824647200044448
2018-10-18 22:15:59.024,2021-07-24 22:16:09.024,1010,0.7120256078001909
2018-10-18 22:15:59.024,2021-08-23 22:15:59.024,1040,0.8084905760812765
2018-10-18 22:15:59.024,2021-09-02 22:15:59.024,1050,0.8552815104904758
2019-02-25 22:15:59.024,2020-02-25 22:16:01.024,365,0.9020846857724069
2019-02-25 22:15:59.024,2020-03-11 22:15:59.024,380,0.7775290125185014
2019-02-25 22:15:59.024,2020-04-10 22:15:59.024,410,0.8461128094273442
2019-02-25 22:15:59.024,2020-04-25 22:16:11.024,425,0.7728190603878288
2019-02-25 22:15:59.024,2020-05-20 22:16:09.024,450,0.6391769448760756
2019-02-25 22:15:59.024,2020-07-09 22:16:09.024,500,0.44478993248273196
2019-02-25 22:15:59.024,2020-08-03 22:16:11.024,525,0.6405184268408762
2019-02-25 22:15:59.024,2020-09-07 22:16:09.024,560,0.7657199117258514
2019-02-25 22:15:59.024,2021-01-25 22:16:09.024,700,0.8030317438314915
2019-02-25 22:15:59.024,2021-01-30 22:16:01.024,705,0.8924072554676807
2019-02-25 22:15:59.024,2021-02-19 22:16:01.024,725,0.8908492944448438
2019-02-25 22:15:59.024,2021-03-16 22:16:09.024,750,0.8945294048410514
2019-02-25 22:15:59.024,2021-07-24 22:16:09.024,880,0.6204976628366401
2019-02-25 22:15:59.024,2021-08-23 22:15:59.024,910,0.7194865161743748
2019-02-25 22:15:59.024,2021-09-02 22:15:59.024,920,0.7634467764251514
2019-03-02 22:16:01.024,2020-02-25 22:16:01.024,360,0.911193138498978
2019-03-02 22:16:01.024,2020-03-11 22:15:59.024,374,0.7945425371621211
2019-03-02 22:16:01.024,2020-04-10 22:15:59.024,404,0.8563398770179734
2019-03-02 22:16:01.024,2020-04-25 22:16:11.024,420,0.7774223841987347
2019-03-02 22:16:01.024,2020-05-20 22:16:09.024,445,0.6830394912694251
2019-03-02 22:16:01.024,2020-07-09 22:16:09.024,495,0.48214407739960996
2019-03-02 22:16:01.024,2020-08-03 22:16:11.024,520,0.682103983571934
2019-03-02 22:16:01.024,2020-09-07 22:16:09.024,555,0.7764451936340291
2019-03-02 22:16:01.024,2021-01-25 22:16:09.024,695,0.8017209165373403
2019-03-02 22:16:01.024,2021-01-30 22:16:01.024,700,0.8925615333959873
2019-03-02 22:16:01.024,2021-02-19 22:16:01.024,720,0.8734612166714651
2019-03-02 22:16:01.024,2021-03-16 22:16:09.024,745,0.8983351441110792
2019-03-02 22:16:01.024,2021-07-24 22:16:09.024,875,0.6388866370708854
2019-03-02 22:16:01.024,2021-08-23 22:15:59.024,904,0.7538501100461121
2019-03-02 22:16:01.024,2021-09-02 22:15:59.024,914,0.7895810228260951
2019-10-03 22:15:59.024,2020-09-07 22:16:09.024,340,0.8453470913583188
2019-10-03 22:15:59.024,2021-01-25 22:16:09.024,480,0.7592824853661605
2019-10-03 22:15:59.024,2021-01-30 22:16:01.024,485,0.8044599453197726
2019-10-03 22:15:59.024,2021-02-19 22:16:01.024,505,0.7523706955924759
2019-10-03 22:15:59.024,2021-03-16 22:16:09.024,530,0.7729424472425186
2019-10-03 22:15:59.024,2021-07-24 22:16:09.024,660,0.6787753174886934
2019-10-03 22:15:59.024,2021-08-23 22:15:59.024,690,0.7850622743490553
2019-10-03 22:15:59.024,2021-09-02 22:15:59.024,700,0.8196734691049758
2019-11-02 22:16:09.024,2021-01-25 22:16:09.024,450,0.8300944048278969
2019-11-02 22:16:09.024,2021-01-30 22:16:01.024,454,0.8730866282546735
2019-11-02 22:16:09.024,2021-02-19 22:16:01.024,474,0.8101633193696167
2019-11-02 22:16:09.024,2021-03-16 22:16:09.024,500,0.8116230495331811
2019-11-02 22:16:09.024,2021-07-24 22:16:09.024,630,0.6947796293846459
2019-11-02 22:16:09.024,2021-08-23 22:15:59.024,659,0.7830225184640128
2019-11-02 22:16:09.024,2021-09-02 22:15:59.024,669,0.8308147280504848
2020-01-11 22:15:59.024,2021-01-25 22:16:09.024,380,0.8692298784700797
2020-01-11 22:15:59.024,2021-01-30 22:16:01.024,385,0.9409186236839799
2020-01-11 22:15:59.024,2021-02-19 22:16:01.024,405,0.894093786269795
2020-01-11 22:15:59.024,2021-03-16 22:16:09.024,430,0.8785704537219028
2020-01-11 22:15:59.024,2021-07-24 22:16:09.024,560,0.6505645729291363
2020-01-11 22:15:59.024,2021-08-23 22:15:59.024,590,0.7441857387632617
2020-01-11 22:15:59.024,2021-09-02 22:15:59.024,600,0.7951315983218363
2020-02-25 22:16:01.024,2021-01-25 22:16:09.024,335,0.7538111828620615
2020-02-25 22:16:01.024,2021-01-30 22:16:01.024,340,0.8469677770990736
2020-02-25 22:16:01.024,2021-02-19 22:16:01.024,360,0.8466726422050452
2020-02-25 22:16:01.024,2021-03-16 22:16:09.024,385,0.8700766300084607
2020-02-25 22:16:01.024,2021-07-24 22:16:09.024,515,0.5992448511812948
2020-02-25 22:16:01.024,2021-08-23 22:15:59.024,544,0.700434042477698
2020-02-25 22:16:01.024,2021-09-02 22:15:59.024,554,0.7330687112227912
2020-03-11 22:15:59.024,2021-02-19 22:16:01.024,345,0.752165105591482
2020-03-11 22:15:59.024,2021-03-16 22:16:09.024,370,0.7900482503534614
2020-03-11 22:15:59.024,2021-07-24 22:16:09.024,500,0.576961086974377
2020-03-11 22:15:59.024,2021-08-23 22:15:59.024,530,0.6629874619471265
2020-03-11 22:15:59.024,2021-09-02 22:15:59.024,540,0.693576406897794
2020-04-10 22:15:59.024,2021-03-16 22:16:09.024,340,0.9009891028606627
2020-04-10 22:15:59.024,2021-07-24 22:16:09.024,470,0.7369704609138488
2020-04-10 22:15:59.024,2021-08-23 22:15:59.024,500,0.8275559420482856
2020-04-10 22:15:59.024,2021-09-02 22:15:59.024,510,0.8540341770370414
2020-04-25 22:16:11.024,2021-07-24 22:16:09.024,454,0.7863224800740897
2020-04-25 22:16:11.024,2021-08-23 22:15:59.024,484,0.8253272867624404
2020-04-25 22:16:11.024,2021-09-02 22:15:59.024,494,0.8403762051826206
2020-05-20 22:16:09.024,2021-07-24 22:16:09.024,430,0.8786992174517979
2020-05-20 22:16:09.024,2021-08-23 22:15:59.024,459,0.8025679512357226
2020-05-20 22:16:09.024,2021-09-02 22:15:59.024,469,0.8005244602182864
2020-07-09 22:16:09.024,2021-07-24 22:16:09.024,380,0.6820004884259604
2020-07-09 22:16:09.024,2021-08-23 22:15:59.024,409,0.5822803077114286
2020-07-09 22:16:09.024,2021-09-02 22:15:59.024,419,0.5739162623865987
2020-08-03 22:16:11.024,2021-07-24 22:16:09.024,354,0.8611267344058658
2020-08-03 22:16:11.024,2021-08-23 22:15:59.024,384,0.8311422184082621
2020-08-03 22:16:11.024,2021-09-02 22:15:59.024,394,0.827360856567829
2020-09-07 22:16:09.024,2021-08-23 22:15:59.024,349,0.8832005939042552
2020-09-07 22:16:09.024,2021-09-02 22:15:59.024,359,0.9243069879961473
