date,ncc
2016-02-06 22:15:52.029,0.7053489245942586
2017-05-21 22:16:01.026,0.711823272919816
2018-10-18 22:15:59.024,0.7817681363793393
2019-11-02 22:16:09.024,0.7853064870476916
2020-09-07 22:16:09.024,0.8030434005011128
2021-09-02 22:15:59.024,0.8179178135739588
